"","LTED_0_rep1","LTED_0_rep2","LTED_0_rep3","LTED_10_rep1","LTED_10_rep2","LTED_10_rep3","LTED_120_rep1","LTED_120_rep2","LTED_120_rep3","LTED_2_rep1","LTED_2_rep2","LTED_2_rep3","LTED_30_rep1","LTED_30_rep2","LTED_30_rep3","LTED_5_rep1","LTED_5_rep2","LTED_5_rep3","LTED_60_rep1","LTED_60_rep2","LTED_60_rep3","TAMR_0_rep1","TAMR_0_rep2","TAMR_0_rep3","TAMR_10_rep1","TAMR_10_rep2","TAMR_10_rep3","TAMR_120_rep1","TAMR_120_rep2","TAMR_120_rep3","TAMR_2_rep1","TAMR_2_rep2","TAMR_2_rep3","TAMR_30_rep1","TAMR_30_rep2","TAMR_30_rep3","TAMR_5_rep1","TAMR_5_rep2","TAMR_5_rep3","TAMR_60_rep1","TAMR_60_rep2","TAMR_60_rep3","WT_0_rep1","WT_0_rep2","WT_0_rep3","WT_10_rep1","WT_10_rep2","WT_10_rep3","WT_120_rep1","WT_120_rep2","WT_120_rep3","WT_2_rep1","WT_2_rep2","WT_2_rep3","WT_30_rep1","WT_30_rep2","WT_30_rep3","WT_5_rep1","WT_5_rep2","WT_5_rep3","WT_60_rep2","WT_60_rep1","WT_60_rep3"
"TNKS1BP1_S494",20.3489617922426,20.8775794056145,19.7427880436495,NA,20.7330036838689,20.2231008928162,20.0928756262579,19.7064634462883,20.290241558123,20.3273564459744,21.4787976624955,19.6015866787298,20.6271815520832,21.8255222154596,19.7383069530105,21.0514712249253,21.7387963098922,19.9739991291288,20.1843672513675,20.6161690544704,20.0680073174029,20.0027593749928,21.0740426393441,18.692345037539,21.3069886049367,22.2529905726614,20.4909592224375,20.5728867353282,20.9788598334369,20.3048162876117,20.726732590424,20.7818596010156,22.0199285044102,21.1638846006435,21.1165235555782,20.1592341265796,20.1750617247302,22.0456693746473,20.1346874420002,19.9265821993423,21.9759434377629,19.9934772305373,20.3527975084416,21.3915416736006,NA,21.372297031314,22.0384523653189,19.2808104939728,20.3842928813165,21.3760336159963,20.1224725327358,20.6195637375239,20.9406518417076,NA,20.8913073431569,21.6600099471588,19.3933046076112,21.3369448007843,21.42273103015,19.7099032979559,21.6692461009619,20.0604651889649,19.5600402308262
"TNKS1BP1_S920",NA,NA,NA,NA,NA,15.243830878975,NA,16.1793526636865,NA,NA,NA,NA,15.5937346064622,15.6223684842987,15.6631991439056,NA,NA,NA,15.5660819576625,16.609646172946,15.5703262481188,14.3525853514965,NA,NA,16.4518878578257,16.4315736340855,16.7267191091556,NA,NA,15.825584390183,16.7583763258848,NA,NA,16.6582312273383,16.7970679333459,16.940318898,16.6247412206762,16.5073851134774,NA,16.7101359973943,16.4284930440579,16.6677645901644,NA,NA,NA,16.1437776241521,16.0224090157814,NA,13.3609967825766,NA,NA,NA,NA,NA,15.8424213739687,15.8434821059338,NA,NA,NA,NA,NA,NA,NA
"TNKS1BP1_S919",15.6966833111008,15.8706276189055,14.4506115996756,17.452761254094,17.5984179351391,17.0923033911362,15.6685018914635,16.8539656257594,15.1664847337675,14.355075531057,16.3876833229215,14.0751160125533,14.9443477933413,16.9201693649105,16.5570618341207,15.3698686065923,15.716239040264,16.7670217419462,14.1459202919226,16.5243696742,15.0599621511179,16.1682970425821,14.0366195692422,16.7038489543263,16.597198416274,18.1597802298824,16.889712114719,14.5117432894494,16.8988098796451,15.7761863502316,16.18927893885,17.1284311308089,NA,16.9235951657327,17.9146115715883,17.284620270686,15.6711809652791,17.7277164437192,17.56975570808,14.6629990828499,16.3134517636574,16.7135894357184,NA,13.1163460999567,14.0245073626116,14.7018456963571,16.8248927644643,16.2069606854949,15.6600904695514,NA,13.4174682155737,NA,NA,14.7536788050893,15.1331639449974,16.3814715812071,15.3463212238164,15.0787582112617,16.7775899057962,14.3799112151752,NA,NA,14.2391047650804
"TNKS1BP1_S691",20.6097162821587,19.2452584180772,19.0029774897586,20.8832889709544,18.9434358229914,19.1717545069564,20.5181646069891,19.516998381346,15.6259719632146,NA,18.2728880354446,19.6150405481971,19.6489497437978,19.2969465452565,19.9697292181121,19.9919929823429,18.5543853875653,19.537142256655,20.5153658940257,19.1254665911775,19.5274369948864,19.4512666862821,NA,18.4848107576835,20.2304396650047,19.2442114479351,19.7017296022652,19.7709998712326,15.7091900480793,18.9873899998583,21.4054597831241,15.9396827125215,NA,21.3315078697269,19.0442253181735,20.2446223600867,19.8597379641058,19.6555360388117,19.7297728474835,20.8222212379776,NA,18.8936336601391,20.6137225249424,19.984831259542,20.3168860830643,21.5884101087206,19.9399138824169,20.4857627549003,20.7950365943625,19.0645522290545,20.1290823328103,21.1932963091187,20.1186935238923,20.3011762178902,21.2373748524929,19.6989951749193,21.1171643315038,21.2403733420754,20.6280800541521,21.2067872340658,18.5893080779891,21.0876870751236,20.4568501499527
"TNKS1BP1_S1103",15.7388665814174,15.1336792515376,16.2274252606756,16.7534960822205,16.3231719062652,16.9050232419634,16.2362938321933,14.7984977910073,15.1212849801037,16.3081709764946,15.7282699794812,16.1566516878699,16.2768274152125,15.7998437085809,16.2995020905483,15.9727394607782,16.1617201018632,16.7489132401622,16.2422471398559,15.1857174469987,15.9652821975006,16.9601752687713,16.5085144888141,14.9892113887807,17.5529822576741,17.1012502856103,17.1902793989125,16.8083402189183,15.7588720876308,15.963774660959,17.1980416493345,16.4533799029504,NA,17.3682250146807,16.6768282575899,16.7164481966334,17.4677865572476,16.9403442198928,16.7549939532799,16.8493304661777,16.4279700325333,16.5533483245194,15.6307026610153,15.9972941101343,16.2194480017833,16.827965852449,16.6230322199299,16.5996354314586,16.4355886040861,15.9104790929886,16.1866764291033,16.1766125061037,16.4241260566812,15.9011556517214,15.7293345767589,15.8055271729397,16.1833086549709,16.9997521866039,16.9741017825497,17.0640670878486,15.9197726235227,16.2685860947332,16.3544844294515
"TNKS1BP1_S1024",22.2707501687309,22.9303963095234,22.2651917606949,22.0548473544386,22.7846162100739,22.1920007847179,22.4513234602304,22.6363803208384,22.0893011490338,21.945079202753,22.9785068439995,22.1313763017307,22.2474614066598,23.1078569988052,22.1486250196906,22.1147293871872,22.8263697969978,22.1215463300457,22.2524239951296,22.7590039839036,22.3096195748983,22.670500165692,23.2509263786707,21.8025962848753,22.4132137933877,22.9946773844784,22.4663280268436,22.7750036200478,23.1534984453639,22.7793152293311,22.2979338495516,23.147686864049,23.0215060252327,22.6315281620504,23.1705641713919,22.7195773978101,22.416784931809,23.2123396535074,22.4446094432059,22.4690422835238,23.2625756472699,22.6286800831114,21.5604735865534,22.3953805400814,21.6564646462275,21.8119000406017,22.3770519775254,21.0841821987666,21.6225878069949,22.4354150406584,21.699044415777,21.7931777305267,22.526233695515,21.4590796904629,22.037412533223,22.3782254385878,21.4596090875937,21.8192946988766,22.2289079499883,21.4147600401919,22.447660542198,21.7742744187707,21.624382284375
"TNKS1BP1_S1621",21.7538495388185,22.603530654135,22.0322954254522,21.94114423355,22.7496589795788,21.9483377943572,21.6278833369894,22.7818991498509,21.9794674674131,21.8274291948601,22.5225063842632,21.9731988145827,21.1705998152658,22.4780940966769,21.9519415033515,21.7844435476461,22.5839157678441,22.0198609906225,21.6578613439194,22.561567230054,21.7863623815097,22.4417737111405,23.314376254172,23.0059491714299,22.5360472001295,23.3488973392092,22.8816809856989,22.6409420025317,23.7849290938387,22.9238562601225,22.1023718748287,23.5439386424489,23.2414315341748,22.2840971758064,23.4676142342527,22.8163135812066,21.9881760723035,23.0067684893071,22.818122070092,22.8364535606504,23.4655116250996,23.0701597552703,22.3099509049486,22.8331666471654,22.4130819313945,22.3952924009925,23.0029054787589,22.7993241011013,22.7067137919251,23.0552115899982,22.6045601048035,22.6278064198778,23.4014504760562,22.6684265601322,22.6820314118726,23.2846701383445,22.7390538412683,22.6549937901132,23.3953642837557,22.4970916783455,23.3611996330367,22.46327602557,22.7724731885415
"TNKS1BP1_S1620",21.7538495388185,22.603530654135,22.0322954254522,21.94114423355,22.7496589795788,21.9483377943572,21.6278833369894,22.7818991498509,21.9794674674131,21.8274291948601,22.5225063842632,21.9731988145827,21.1705998152658,22.4780940966769,21.9519415033515,21.7844435476461,22.5839157678441,22.0198609906225,21.6578613439194,22.561567230054,21.7863623815097,22.4417737111405,23.314376254172,23.0059491714299,22.5360472001295,23.3488973392092,22.8816809856989,22.6409420025317,23.7849290938387,22.9238562601225,22.1023718748287,23.5439386424489,23.2414315341748,22.2840971758064,23.4676142342527,22.8163135812066,21.9881760723035,23.0067684893071,22.818122070092,22.8364535606504,23.4655116250996,23.0701597552703,22.3099509049486,22.8331666471654,22.4130819313945,22.3952924009925,23.0029054787589,22.7993241011013,22.7067137919251,23.0552115899982,22.6045601048035,22.6278064198778,23.4014504760562,22.6684265601322,22.6820314118726,23.2846701383445,22.7390538412683,22.6549937901132,23.3953642837557,22.4970916783455,23.3611996330367,22.46327602557,22.7724731885415
"TNKS1BP1_S1552",NA,NA,17.9142355949274,17.4592614397907,18.1836420389129,NA,16.9782927046361,17.2701526484738,17.3953348970528,16.1969635586027,17.5250871195151,17.1151045183454,16.952002180178,17.1296208234159,NA,17.1626814576735,17.6749494957698,16.6514894795837,16.6460132441792,19.8030780244925,19.0972997698473,17.7812558472053,17.4271552493618,18.0401891522136,17.4002336027261,18.5731320389216,17.6497452505972,15.2974937582919,19.1611818480618,17.070935145424,16.8629990021446,19.6153214958609,20.7870166586635,16.8991798127885,18.6552041607962,18.2693174893148,18.2659928658128,18.8615868494849,17.4275907184696,18.1475025153851,NA,17.4849746460237,17.765608531424,NA,NA,NA,17.3301569557066,17.1078456552134,18.1197837358448,NA,17.265368272202,NA,16.4799052048716,16.7438640704292,17.0547629444485,16.7336517642229,NA,NA,16.9532477681832,16.7349370324428,17.5428467981171,NA,NA
"TNKS1BP1_S1545",18.188292313041,16.2997219069585,19.6184919246368,19.3791111569173,20.3120719093318,16.2195468528034,19.6890275357133,18.2475570443261,19.1662724953553,16.1969635586027,19.3068363353881,19.2708171414871,18.8851565404406,18.7533340397464,19.0513101967255,18.5155055524926,19.4921246471263,17.4570830010482,19.2298982681355,19.8030780244925,19.0972997698473,18.2985705812239,19.1171909736397,18.0401891522136,19.2670070008019,20.1841090115043,20.1704114274659,18.2457639440652,19.5858885336788,19.6919750896524,18.8599052559771,21.1949712681831,20.7870166586635,18.6583346011747,20.8163607880555,20.0969088877856,20.059633043537,20.3974733361466,20.1996085019203,20.1985397319767,19.7071650466532,17.4849746460237,19.346425318451,19.2073836165538,NA,18.9794131469441,17.3301569557066,19.8276691484432,18.1197837358448,19.3679222476688,18.6510809038959,17.9246988496327,17.2839591145496,17.6007742941464,19.1014477670711,16.7336517642229,16.4885422096653,NA,19.8565793138362,16.7349370324428,19.622360043759,18.9806053267104,19.0975934803903
"TNKS1BP1_S1554",18.188292313041,16.2997219069585,19.0938340278508,18.939756091205,19.9397980077581,16.2195468528034,19.4533756962506,17.2383573971564,18.6721803939503,NA,18.8158946297026,18.9083038234926,18.4537908816716,18.1948904433784,19.0513101967255,17.8098946549813,19.0144264977735,16.2553835710994,18.9709252548848,NA,NA,16.5961922029769,18.5887956749769,NA,18.8095020653987,19.6147641444292,19.8971739817974,18.0554752204726,17.6299586773074,19.4401117979324,18.4506011103625,20.6089174318888,NA,18.1615593734228,20.4530243287141,19.6226806771112,19.5716698636048,19.789870676117,19.9728600108711,19.8027637560472,19.7071650466532,NA,18.7653970617808,19.2073836165538,NA,18.9794131469441,NA,19.5930746338569,NA,19.3679222476688,17.9640075475043,17.9246988496327,16.0922094467045,16.4667834678337,18.7088438384993,NA,16.4885422096653,NA,19.6528732942984,NA,19.2376701890131,18.9806053267104,19.0975934803903
"TNKS1BP1_S1301",16.940960437688,15.520699310494,17.1672192743227,18.0900680853685,16.8465672138991,17.8074488014356,16.7720333063141,NA,NA,NA,NA,NA,17.8078428806962,NA,17.6987594559791,17.1802863978256,NA,17.4107831947195,17.5442218289134,NA,17.6221162584743,17.7994266827357,17.2313370464776,17.3823863221908,18.7453048768353,17.4706536067136,18.6436906717892,17.5670609434859,16.7886169450669,17.1416764481519,18.7818398898467,16.8882011936529,NA,18.531128378011,NA,18.24911737348,18.874707914313,17.6136254881349,18.6461017509453,18.0149830923455,17.2877497774196,17.9418894919599,NA,NA,17.9058699636678,18.4252704509169,17.3657729968661,18.3501750923561,NA,NA,17.5516761591425,NA,NA,17.639794325699,17.3881148472297,16.7531643661416,NA,18.1009002342833,NA,18.2895760094041,NA,NA,NA
"TNKS1BP1_S1473",15.2952671130238,16.527052970759,15.6511946930578,NA,15.7863194077563,15.6519165155377,14.7271302052289,NA,NA,NA,16.5581178080792,15.1940288959112,14.5821454177523,16.5691591858249,15.3422267555434,NA,16.5984559596621,15.7548051010297,NA,NA,15.8476574672103,16.1781258191535,17.555423334132,15.0728231578081,16.1783645119698,17.418239671269,16.3581679497341,16.7759932249441,16.8199006231512,17.0326577784109,16.1619423562301,16.6402310736659,17.9004444319033,16.3671042223314,16.7551542415559,16.2313088412681,15.3927775171584,17.0239542075497,15.654751919729,15.5369693844489,17.1086829048489,16.1698487671665,NA,16.423265094184,16.2929010025757,14.9570809204899,17.2773844364242,14.3675489227597,15.0637293920248,16.2268738446431,16.4295350276917,NA,16.7373942131458,15.3917004163992,NA,16.56040779457,NA,15.3177097335716,16.1811459354643,15.4696430086313,16.8768450814282,NA,15.7208224157905
"TNKS1BP1_T239",17.7547359662042,19.0999485375825,18.9898450841786,18.960080189271,19.3062092395187,18.5600613702394,18.5401307360268,19.6213894573092,18.967259789545,18.317300565954,18.5188403122472,19.0542718245157,17.8032638935224,17.8167796383421,18.8963704465966,17.8228347776951,18.4487297281686,18.8855518006038,18.58565745204,19.375605578758,18.7929709644594,18.1657587403312,17.9963071572014,19.1082549972596,17.1638694951278,17.1664219215478,19.0415016560791,17.5865015631022,19.3709938017881,18.9328578580415,17.3110928913014,19.1281877046986,NA,17.5580349936027,19.3185721125305,18.9509244071182,18.3220075125318,17.8502163880025,18.638644665727,18.8345823439868,18.8576581580918,19.0540885907346,19.3848537877749,18.3027435465897,19.4082833898038,18.275521578386,18.7584063766739,19.5745751124696,19.4358058213987,19.4944868605784,19.5215973013406,18.4852314624318,19.8661362374306,19.6335344646972,19.4419848908536,19.3332709740025,19.649386280547,17.3625249770045,20.0265550792601,19.4756943866543,19.5386982100027,19.5200187069892,19.5044605370395
"TNKS1BP1_S1331",NA,NA,NA,NA,NA,NA,NA,NA,14.6779482617654,NA,NA,15.4782051323562,NA,13.4626945421271,NA,NA,NA,15.7556169551397,15.6164644964967,NA,NA,16.5813907949653,NA,15.4281544195337,NA,15.3481253548357,NA,16.9384877418266,NA,16.4906855140666,16.7729010937164,NA,NA,NA,14.7597833484025,NA,NA,NA,15.7122574337815,15.9173428227714,16.2991932730929,15.9788478650899,16.0323463843819,NA,16.4392092868934,NA,NA,15.1275695638583,NA,15.1074719558235,15.897345228813,16.7682402269553,NA,15.6685120616941,16.1105732161997,NA,15.6584730292747,16.8951687909096,NA,15.9770130565634,NA,NA,15.8056885756134
"TNKS1BP1_S435",16.5397912532791,16.2670132086991,17.1647442654144,17.7081291383302,15.7900401963772,17.4838799444052,15.9757546427933,15.6962208963335,16.8909617826046,15.6979496917465,16.4069267327869,15.9588757736738,17.148193596223,16.3676670848364,16.0511981376535,16.5812190899915,15.3098381180776,17.0655058049864,17.2359968027926,NA,17.1708190331536,16.6963180098737,14.7242533991619,16.4222904268197,14.9518462600588,15.8582960396233,16.5881306417897,15.9071480499432,14.6316659219745,15.7970806571383,16.4971211331139,14.6754647070082,NA,16.3125728154468,14.8111499694851,15.7099948940703,17.5719633741734,15.9489867935011,16.0095378565977,15.182674105312,14.9184048093321,14.8870951889091,NA,16.4411105804411,16.3847334137842,16.5755724567341,16.5813521073917,17.8353122079384,15.9643887515033,15.2085487766421,17.3130430819682,NA,15.3254288273613,17.458192713759,16.779307475774,16.3428987368514,16.8989645187742,NA,15.7055370963916,17.573987920682,16.5657515761866,16.2690576455039,16.0517387070349
"TNKS1BP1_S429",19.0032719862528,18.6030260515291,19.3219941432035,18.6689685777016,17.9641106963604,18.5934422334878,19.4320483207679,18.7175505343138,19.1890136915358,19.0102712406071,18.7598338643497,19.0587315129368,18.8086894304785,18.119769210992,18.6016069539771,18.6198129769309,18.0459467383165,18.6984524771199,18.9102762468671,18.2982276603831,18.8589486924467,21.5751147265752,21.0456368413443,21.235398396012,20.9912418268455,20.463496830983,20.8219280287309,21.6020613366058,20.9110662873788,21.0970089744046,20.9057345852888,20.2776669564336,20.092322347762,21.1358722644936,20.2372957514034,20.8298363688151,20.5821337660502,20.1363619126407,19.5870282937233,21.3774057758204,20.6682094704367,20.9035265984278,21.1391289264166,20.6599215471544,21.1994081812684,20.2873727590625,19.5433395147337,20.5276957996627,21.3653201781083,20.8749057143211,20.9073363663499,20.6270962439768,20.4686683756376,21.0706640141226,20.7316804587101,20.2899466723595,20.8684580954493,20.4421185292389,20.0646284055101,20.6571108983578,20.5009383677544,21.055329575454,21.0671818801813
"TNKS1BP1_S1602",NA,16.7270442722097,NA,17.951935809362,14.9889299377206,NA,NA,NA,15.7527915723644,16.3759851962157,15.6724356546361,NA,16.6783405309764,NA,18.7449471632167,15.4132371293304,15.3283025575164,NA,NA,NA,18.6297764614288,16.3468045410472,NA,NA,NA,NA,NA,16.1767316035091,15.4878595257817,18.6739226879638,NA,NA,NA,15.6103841488952,15.2784706690145,NA,NA,NA,NA,16.9137272615209,15.1633580468824,13.7809682742357,NA,15.9952675408106,17.9556531098044,17.378315109836,NA,NA,NA,NA,18.651147085716,NA,15.9465167222572,NA,NA,15.834244499738,NA,NA,NA,17.3558751098769,16.0438699072381,NA,NA
"TNKS1BP1_T833",NA,16.3347059873778,NA,16.0305059100708,15.4590537475042,NA,16.0809171939558,16.2663760799134,15.6542638259203,NA,NA,NA,14.9703996085683,NA,NA,NA,NA,15.8878171214395,NA,15.8112198140236,NA,16.112289229788,NA,NA,NA,NA,NA,NA,16.2277300956571,NA,14.892194164337,NA,NA,NA,NA,NA,NA,NA,NA,17.9604999065398,NA,NA,17.2162102943546,NA,NA,15.0311819086436,NA,NA,NA,16.0642146893979,14.5659899460651,NA,16.8269639913925,NA,16.8808010397909,NA,NA,NA,NA,NA,16.2870819328915,15.6263076450741,NA
"TNKS1BP1_S836",17.4855942203444,18.0382196562707,16.4032104792386,15.5823139265019,16.3262699053442,16.2280895890581,16.0940121575504,16.7458522465755,15.0478816577106,16.7570303306637,16.9295386868985,16.7415549755823,17.6091610373586,17.3609553823319,16.9642778052204,16.7437967004616,17.1045521060388,16.2133730911724,16.3327317712465,15.6787646439367,17.0620165785617,20.5608797291519,19.9387419870501,19.7149323567054,20.5020007230802,20.0744631511851,20.6102205032832,19.5823693104385,19.1147123258053,19.3081672946321,20.9412685838542,20.5219124199406,19.4489058605317,20.3861250570662,20.6552387759753,20.657593332216,21.1341531992671,20.4048123891773,20.4940848483031,20.0719642419394,20.1168406631486,20.2151285593023,18.372265165633,18.7055583482907,19.0097283391888,18.860515741124,19.0788738620404,18.341327462479,17.8470208134787,18.1264629072942,18.0804297008129,18.8349957958809,17.7235904579144,18.9440105320427,18.274688505572,18.7486743011877,19.1766094884433,18.6292282257973,18.4819731862632,18.6227319158033,18.1548819747431,17.7888217277218,18.5107053581659
"TNKS1BP1_S1385",15.8108271107385,14.3238260416835,16.6499795665826,18.4840196171247,17.7924642902338,18.0628650561345,17.4373054282198,16.4892120126429,17.3662001698229,16.1871986733133,15.1466893150121,16.9227884483984,18.1948616904339,17.5836701153571,18.2231292212166,17.5116397017853,17.040276224842,17.6299885931101,18.1834213162711,17.5138062076187,17.9629245988415,17.5971072149748,17.3515426652612,16.9403467946138,18.7895235013553,18.4170620091917,18.934741051754,16.6468371672421,17.4113046365777,17.7308093956588,18.3330031936416,17.6314701715493,NA,18.4849006197756,18.7095660871503,19.0130183772251,18.8215479704983,18.333086065249,18.887628577003,18.3873996414043,18.1097560634289,18.4404482192979,17.5968222215552,17.4407203422909,17.5734014607926,19.0106612871554,18.3808195689116,18.5266674061515,17.8081917458058,17.2076370873742,17.6551180345745,18.2163103134766,17.7624978526168,17.7078853445024,18.7848173068089,17.8834556545495,18.3983226423489,18.5424723854896,18.2127819487219,18.2309971782393,17.4257048510924,18.0283845044063,17.9086227877089
"TNKS1BP1_S1383",NA,13.8326110223835,13.3125808770293,13.7332114344283,14.2488394907224,12.9557423624507,NA,13.9266234056406,13.7132493981751,NA,NA,13.4371920519708,NA,12.61505804434,13.6840450704493,NA,NA,13.657732709723,NA,NA,13.6589058679392,12.7613773332419,12.9023710208591,NA,NA,NA,13.753464632024,NA,14.5095586763321,13.3991833943238,NA,14.3837424423543,NA,NA,14.5604652361223,13.9245542474444,12.5515123644462,12.8109408376276,13.8571391842994,NA,14.12462308824,13.9055878473304,12.8339304972587,14.0031894346333,13.9523406988787,NA,NA,14.3421603927721,NA,13.9816461528145,13.9660344354188,NA,14.653063426524,14.2786051368569,13.8570284909791,14.0848899328251,14.164180855265,NA,14.6764283812278,14.5647396048749,14.1741671430347,13.578237252279,13.6623722025587
"TNKS1BP1_S178",18.8372545778942,19.0816997063272,18.6263881806365,19.3500418514207,19.1272714632927,18.7250258049564,19.1964676807731,19.0984329609707,18.4098004117901,18.8627693509935,18.8611495906364,18.6947824420233,19.4266392567766,19.2378536045564,18.9423328173827,18.665930004808,18.8444244451269,18.698403497246,19.4809944953532,18.9846347338926,18.8324110428534,18.9133159555345,18.9846401184051,18.4270561086336,19.2129037109548,19.268211637423,18.9051184408683,18.6548690390576,18.9927198628531,18.3267529433753,18.8818173014793,19.1884709678744,NA,19.1034362055304,19.2579789389449,18.824761313205,19.2593458888973,19.3468406040469,18.8748978440555,18.8732948552513,19.0845489878682,18.720417278479,19.3873330729576,19.5197600635398,19.0555295909993,19.489586820897,19.5811136897675,19.3136493578256,19.3895484553169,19.6737500689267,19.023385014943,19.0773189815385,19.4277648893364,19.076950199426,19.5555985709694,19.6793224809745,19.4046820366334,19.2702660967345,19.7056123329337,19.1750345794819,19.4636000993065,19.4661244186274,19.1797257131022
"TNKS1BP1_S1073",NA,NA,NA,12.7582601896961,NA,12.5953395107272,13.2898388884642,12.3518936448907,NA,12.4156844959966,NA,12.255743157389,NA,NA,12.6223324878123,NA,NA,12.4112093574295,13.1461240431838,NA,12.9167177489025,13.6226183649535,NA,13.1815604255637,13.3821353605694,NA,13.2771124754223,13.6646845376348,NA,13.2234016156503,12.8189137623563,NA,NA,14.1362410294615,NA,13.5702811985885,12.7486393721126,NA,NA,14.3432285937905,NA,13.8788928504118,14.4114167333244,12.9076190879983,13.7447363742376,14.642559245041,13.1743350682559,13.9423832507296,14.5877194179417,NA,12.264897473107,14.2137155345458,NA,13.8606879701674,14.0644937934134,12.9577860206585,14.1159677537225,14.2030549540972,12.7598005336955,13.6196278901017,13.2951698821264,14.3907451281148,12.8952335821179
"TNKS1BP1_S260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1929393407991,NA,NA,NA,15.0328053952838,NA,15.4510585730826,NA,NA,15.6105836357134,NA,NA,15.7343747365745,14.3424283586501,NA,NA,14.6624129174378,NA,15.5656280475005,14.4777479778554,NA,14.7729442110957,NA,NA,15.6232404792271,16.7060543260144,15.1053373249252,16.8968378773257,NA,15.2452776642935,16.5877016817481,16.7835737881298,NA,16.5164039612088,NA,14.3742919519112,16.702540711881,16.398086948571,14.912385524938,16.7373464193266,NA,NA,16.6688703700717,15.512601952352,16.4921595533599,16.6846816065863
"TNKS1BP1_S1533",16.861222899732,16.8270968147829,15.6006175304919,15.8003652514346,15.9358070332364,15.1929271161315,16.2766992989234,16.5680626994093,14.7750625531925,16.235757766156,16.5907538780773,15.7150905998178,14.9273054987612,17.2076716201522,15.6787970933386,15.3891337503686,16.8582817205904,15.6766737217588,15.9639859767403,16.45573567357,15.5415559822479,15.1840951635819,15.7315475813946,NA,16.5127138751655,16.8971797793819,15.5630193289713,16.8975194070777,16.5691535585277,16.7878269142064,17.3376266705031,16.6304656722875,NA,17.4073923547329,16.6622017172952,16.4413130469502,14.634299363753,17.4615687545962,15.8741630445055,16.6146443219333,17.0558491385284,15.8943073454297,NA,15.3206957649892,14.4017611627568,15.0061052403089,15.1340026648654,NA,14.4597551507234,NA,13.5483026369359,15.0559658956736,15.8621715413251,12.9130619872194,15.1719333462129,15.0899830727604,14.1543378873057,14.9704538397575,15.6521007645796,14.25082898859,13.8059388912579,14.6202992247846,NA
"TNKS1BP1_S1652",16.7739813784906,NA,16.5649033005341,NA,NA,NA,16.8952247339348,NA,16.6329198666346,16.8964311611249,15.8254602161084,16.8295172127093,16.8043985914889,NA,16.3089911150566,16.7111536154392,NA,NA,16.5703635845664,NA,16.4742879711596,NA,16.0428203971177,NA,NA,16.0130944371117,16.7376498546864,16.9417458051936,15.9787109458371,NA,17.3305015470507,NA,NA,17.3728675279852,NA,16.2654580168332,NA,NA,NA,NA,16.0768709307995,NA,18.4428022514146,16.7960380787395,17.9876551879932,NA,16.6029654822861,NA,NA,16.8227514145544,NA,NA,NA,18.2572922514128,17.7850801396976,NA,NA,NA,NA,NA,16.781736104067,17.9740347113053,NA
"TNKS1BP1_S1004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9576369420159,14.5829771385787,NA,15.16690398732,NA,NA,NA,14.2843380416373,NA,NA,NA,NA,NA,NA,NA,NA,14.7785450970133,14.3799658493226,15.5601359676918,14.9821751061014,14.8869434451781,NA,14.8346264009147,NA,15.2911441678806,NA,14.1515860853884,NA,14.9287148123025,14.6049759277622,NA,NA,NA,NA,NA,NA,14.823841221353
"TNKS1BP1_T1258",NA,NA,NA,NA,NA,NA,NA,14.8992802649855,NA,NA,NA,NA,NA,14.8204831306155,14.8424992278759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8497968681256,NA,14.7320396411637,NA,NA,15.5342370485521,NA,NA,14.8171666874085,15.1418519164337,15.3463723076267,15.9486691906909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1766610008338,NA,NA,NA,NA
"TNKS1BP1_T1282",14.7592511023208,13.8562398611758,15.2036599555118,15.2738399609604,13.2491866170264,15.2786923410365,15.1944369214016,NA,14.6187194797314,15.5741352425463,13.7712440922295,15.3174597663503,14.888700403367,13.7107433734565,15.0226167181709,13.5092836005617,13.9614711660242,15.4130832372983,14.339903224274,13.9671746905754,14.9663893789955,15.5300352133697,14.3414872973217,16.1737154638402,15.1997651552032,14.0039198662847,15.3149126121033,15.5604995539423,NA,15.8544873865712,15.4968312301069,13.7910259656803,NA,15.9803617122283,14.166032732652,15.4332003546708,15.6559257470151,13.9110686979892,14.7732693819133,15.4422717355313,NA,15.9167613438878,16.684906114975,15.3498545540794,16.7999861218356,16.0861019438108,14.8733093679574,16.8038069963704,16.467524423193,NA,16.9028291257871,16.6041201385086,15.7048319787349,17.0621987170763,16.2813483408194,15.2215315298651,17.1280677995036,16.5158459395303,15.6118260897682,17.0718768370891,15.4376208553055,16.7163603952349,16.9856278162576
